doc_id;word;start;end;babelSynsetID;score;coherence;global
2016-BRZ;cloud computing;13;27;bn:01225375n;1.0;0.06842105263157895;4.990018427754206e-05
2016-BRZ;social networks;46;60;bn:16734104n;0.9331183398766124;0.15921052631578947;0.0002554505587438788
2016-BRZ;peer production;62;76;bn:01718454n;1.0;0.13026315789473683;0.00014313675936227259
2016-BRZ;novation;83;90;bn:00058200n;0.999418942475305;0.05263157894736842;2.20072607583006e-05
2016-BRZ;technologies;111;122;bn:00005105n;0.9908367973733309;0.65;0.009506317772766946
2016-BRZ;enable;124;129;bn:00087587v;1.0;0.11842105263157894;0.00011054810055332395
2016-BRZ;business models;135;149;bn:03502105n;1.0;0.18289473684210528;0.0005620040241555789
2016-BRZ;organization;180;191;bn:00059480n;0.7861166452238647;0.5302631578947369;0.005558547860623002
2016-BRZ;tend;193;196;bn:00083202v;0.8587841072283389;0.05131578947368421;2.295408476766935e-05
2016-BRZ;bureaucratic;206;217;bn:00099030a;1.0;0.05789473684210526;2.5896916148139777e-05
2016-BRZ;organizational structures;219;243;bn:03439996n;1.0;0.1986842105263158;0.0003651541946401982
2016-BRZ;decision making;279;293;bn:00025693n;1.0;0.3026315789473684;0.0011388757442420561
2016-BRZ;styles;350;355;bn:00033729n;0.9100415712329524;0.3907894736842105;0.0018962453873037348
2016-BRZ;organizations;363;375;bn:00059480n;0.7861166452238647;0.5302631578947369;0.005558547860623002
2016-BRZ;information communication technologies;395;432;bn:00021230n;1.0;0.14605263157894738;0.00023575917833281796
2016-BRZ;organizational;438;451;bn:00107970a;1.0;0.08552631578947369;6.819691851264082e-05
2016-BRZ;business;519;526;bn:00014137n;0.7788922094403734;0.3973684210526316;0.0029212335571215855
2016-BRZ;decentralization;564;579;bn:00025691n;0.8320886129059327;0.1763157894736842;0.00025374883451082414
2016-BRZ;organizations;581;593;bn:00059480n;0.7861081103577562;0.5302631578947369;0.005558547860623002
2016-BRZ;flat management;629;643;bn:03119617n;1.0;0.19605263157894737;0.0003717563728676884
2016-BRZ;management style;634;649;bn:02411835n;1.0;0.19473684210526315;0.00028783449884809905
2016-BRZ;coopetition;651;661;bn:16345705n;0.7218227848101266;0.09473684210526316;9.120218295649225e-05
2016-BRZ;networked organizations;671;693;bn:00264724n;1.0;0.14078947368421052;0.0001752392112474913
2016-BRZ;known;702;706;bn:00105645a;1.0;0.05263157894736842;2.3542651043763434e-05
2016-BRZ;decentralization;708;723;bn:00025691n;0.8320886129059327;0.1763157894736842;0.00025374883451082414
2016-BRZ;organizational;733;746;bn:00107970a;1.0;0.08552631578947369;6.819691851264082e-05
2016-BRZ;business;775;782;bn:00014137n;0.7788922094403734;0.3973684210526316;0.0029212335571215855
2016-BRZ;organizations;794;806;bn:00059480n;0.7861166452238647;0.5302631578947369;0.005558547860623002
2016-BRZ;seek;808;811;bn:00082844v;0.822746521476104;0.06710526315789474;5.220326970573631e-05
2016-BRZ;decentralization;817;832;bn:00025691n;0.8320886129059327;0.1763157894736842;0.00025374883451082414
2016-BRZ;enterprise models;868;884;bn:03617553n;1.0;0.23026315789473684;0.0007209936882152551
2016-BRZ;enterprise architecture;886;908;bn:00655130n;1.0;0.21973684210526315;0.0007628202785750719
2016-BRZ;governance;910;919;bn:00001426n;0.9602039716164791;0.45921052631578946;0.003076679028605652
2016-BRZ;related;921;927;bn:00109650a;0.9164420485175202;0.06710526315789474;3.915245227930223e-05
2016-BRZ;disciplines;929;939;bn:00007985n;0.8340775967059096;0.24736842105263157;0.000736066102850882
2016-BRZ;enterprise modeling;955;973;bn:03617553n;1.0;0.23026315789473684;0.0007209936882152551
2016-BRZ;motivating;978;987;bn:00082313v;1.0;0.12236842105263158;0.00014041144160557604
2016-BRZ;enterprise modeling;1015;1033;bn:03617553n;1.0;0.23026315789473684;0.0007209936882152551
2016-BRZ;decentralization;1046;1061;bn:00025691n;0.8320886129059327;0.1763157894736842;0.00025374883451082414
2016-BRZ;decentralization;1110;1125;bn:00025691n;0.8320886129059327;0.1763157894736842;0.00025374883451082414
2016-BRZ;captured;1127;1134;bn:00084508v;0.9161785497879217;0.07368421052631578;5.8037752790495074e-05
2016-BRZ;enterprise modeling;1136;1154;bn:03617553n;1.0;0.23026315789473684;0.0007209936882152551
2016-BRZ;enterprise modeling;1175;1193;bn:03617553n;1.0;0.23026315789473684;0.0007209936882152551
2016-BRZ;enterprise modeling;1207;1225;bn:03617553n;1.0;0.23026315789473684;0.0007209936882152551
2016-BRZ;framework;1227;1235;bn:00036197n;0.7960277427490542;0.16447368421052633;0.00048460755884920657
2016-BRZ;selected;1237;1244;bn:00084931v;1.0;0.09473684210526316;0.0001824043659129845
2016-BRZ;organization;1279;1290;bn:00059480n;0.7861166452238647;0.5302631578947369;0.005558547860623002
2016-BRZ;goals;1327;1331;bn:00030721n;0.9597544822366243;0.2802631578947368;0.0010383460653013773
2016-BRZ;processes;1339;1347;bn:00020452n;0.7059744697005647;0.675;0.008375400468171207
2016-BRZ;concepts;1366;1373;bn:00021547n;0.9238286000973;0.44605263157894737;0.003109971407962104
2016-BRZ;number;1467;1472;bn:00058285n;0.8529114018971917;0.24736842105263157;0.0011642352737902839
2016-BRZ;industrial;1474;1483;bn:00104996a;0.7332710862122627;0.05;3.0144829271253613e-05
2016-BRZ;projects;1485;1492;bn:00049573n;0.8744458645664214;0.35;0.0019433690741483983
2016-BRZ;addition;1494;1501;bn:00001296n;0.9269029596179461;0.1355263157894737;0.000365051835287834
2016-BRZ;documentation;1503;1515;bn:00046704n;0.808588396528095;0.23289473684210527;0.0006341161878961499
2016-BRZ;available;1530;1538;bn:00097846a;0.8624933119315141;0.08157894736842106;6.187622850415215e-05
2016-BRZ;decentralization;1540;1555;bn:00025691n;0.8320886129059327;0.1763157894736842;0.00025374883451082414
2016-BRZ;discussed;1564;1572;bn:00086931v;0.7028932652565038;0.06447368421052632;3.6990110960608747e-05
2016-BRZ;literature;1574;1583;bn:00051538n;0.9909048109092272;0.4763157894736842;0.003043066776273061
2016-BRZ;evolution;1641;1649;bn:00032060n;0.9710053729609371;0.3355263157894737;0.0015399964563192212
2016-BRZ;firm;1651;1654;bn:00021286n;0.743215935334873;0.45;0.003557576060931656
2016-BRZ;criteria;1687;1694;bn:00023853n;0.9105678938739007;0.26973684210526316;0.0007816416044910371
2016-BRZ;evaluate;1708;1715;bn:00087763v;0.7391952309985097;0.08157894736842106;7.61553581589565e-05
2016-BRZ;centralization;1720;1733;bn:00017196n;0.9685362517099864;0.13421052631578947;0.00015399964563192213
2016-BRZ;firm;1735;1738;bn:00021286n;0.743215935334873;0.45;0.003557576060931656
2016-BRZ;criteria;1754;1761;bn:00023853n;0.9105678938739007;0.26973684210526316;0.0007816416044910371
2016-BRZ;organizational;1763;1776;bn:00107970a;1.0;0.08552631578947369;6.819691851264082e-05
2016-BRZ;decentralization;1778;1793;bn:00025691n;0.8320886129059327;0.1763157894736842;0.00025374883451082414
2016-BRZ;literature;1804;1813;bn:00051538n;0.9909048109092272;0.4763157894736842;0.003043066776273061
2016-BRZ;illustrate;1841;1850;bn:00087826v;0.8429392971246006;0.08947368421052632;0.0001687905720485474
2016-BRZ;companies;1879;1887;bn:00021286n;0.723085816057117;0.45;0.0035532001986180875
2016-BRZ;centralized;1901;1911;bn:00099443a;1.0;0.05921052631578947;2.6485482424233863e-05
2016-BRZ;decentralized organization;1913;1938;bn:00025691n;1.0;0.17763157894736842;0.00025736979660070735
2016-BRZ;synthesize;1940;1949;bn:00094714v;0.8110543706818865;0.06578947368421052;6.909256284582746e-05
2016-BRZ;experience;1951;1960;bn:00032306n;0.9526986456734939;0.17894736842105263;0.0003654228879401542
2016-BRZ;literature;1982;1991;bn:00051538n;0.9909048109092272;0.4763157894736842;0.003043066776273061
2016-BRZ;experts;2030;2036;bn:00032322n;0.9574594674996282;0.1618421052631579;0.00024708268168810633
2016-BRZ;decentralized organization;2070;2095;bn:00025691n;1.0;0.17763157894736842;0.00025736979660070735
2016-BRZ;handled;2118;2124;bn:00084527v;0.7939420630260325;0.07763157894736843;0.0002075975615136205
2016-BRZ;experience;2153;2162;bn:00032306n;0.9521904380876175;0.17894736842105263;0.0003654228879401542
