doc_id;word;start;end;babelSynsetID;score;coherence;global
2016-BRZ;New;0;2;bn:02989482n;1.0;0.07936507936507936;0.00046247479512366574
2016-BRZ;business models;4;18;bn:03502105n;1.0;0.20634920634920634;0.005771685443143349
2016-BRZ;change;75;80;bn:00053823n;0.8982251802551303;0.6507936507936508;0.05991823445622214
2016-BRZ;management;91;100;bn:00053116n;0.7139753801593048;0.4603174603174603;0.03648001183935475
2016-BRZ;styles;116;121;bn:00033729n;0.9657836644591612;0.5555555555555556;0.0323732356586566
2016-BRZ;classical;148;156;bn:00097800a;0.9;0.12698412698412698;0.0013319274099561575
2016-BRZ;bureaucratic;159;170;bn:00099030a;1.0;0.1111111111111111;0.0009064505984423849
2016-BRZ;explicitly;235;244;bn:00115285r;1.0;0.06349206349206349;0.0003699798360989326
2016-BRZ;organizational;384;397;bn:00107970a;1.0;0.12698412698412698;0.0011839354755165843
2016-BRZ;taxonomies;399;408;bn:00076251n;0.9529411764705882;0.14285714285714285;0.0014984183362006772
2016-BRZ;literature;427;436;bn:00051538n;0.9973935708079931;0.4444444444444444;0.021236842592078732
2016-BRZ;criteria;450;457;bn:00023853n;0.9540636042402827;0.23809523809523808;0.00499472778733559
2016-BRZ;case examples;503;515;bn:00016433n;0.967741935483871;0.15873015873015872;0.0022198790165935955
2016-BRZ;demonstrate;521;531;bn:00086567v;0.7692307692307693;0.07936507936507936;0.0005549697541483989
2016-BRZ;Enterprise Modeling;564;582;bn:03617553n;1.0;0.2857142857142857;0.0073256007547588655
2016-BRZ;efficient;598;606;bn:00102049a;0.91;0.1111111111111111;0.0016834082542501435
2016-BRZ;centralized;614;624;bn:00099443a;1.0;0.06349206349206349;0.0002959838688791461
2016-BRZ;decentralized organization;671;696;bn:00025691n;1.0;0.20634920634920634;0.0031263296150359807
2016-BRZ;extended;733;740;bn:00087913v;0.8695652173913043;0.06349206349206349;0.0007399596721978652
2016-BRZ;explicit;765;772;bn:00102589a;0.7692307692307693;0.06349206349206349;0.0003699798360989326
2016-BRZ;organizational;786;799;bn:00107970a;1.0;0.12698412698412698;0.0011839354755165843
2023-RG;modern society;3;16;bn:01097033n;1.0;0.17857142857142858;0.0014532469689420362
2023-RG;major;47;51;bn:00106335a;0.7371134020618557;0.09821428571428571;0.0004947959918064552
2023-RG;preoccupation;53;65;bn:00000476n;0.8048780487804879;0.08035714285714286;0.00034255107125062283
2023-RG;perception;72;81;bn:00061500n;0.8927068723702665;0.3392857142857143;0.008809444721253392
2023-RG;community;146;154;bn:00021248n;0.9390243902439024;0.25;0.004262857775563306
2023-RG;created;156;162;bn:00086008v;0.7200736648250461;0.20535714285714285;0.002705807451696839
2023-RG;body of knowledge;178;194;bn:03786890n;1.0;0.10714285714285714;0.000539777445607042
2023-RG;information systems;237;255;bn:00025331n;0.8671182907764461;0.2857142857142857;0.0057576260864751145
2023-RG;research;288;295;bn:00067280n;0.8762886597938144;0.3392857142857143;0.011176161213530421
2023-RG;research literature;380;398;bn:03136677n;1.0;0.24107142857142858;0.0035500747384155456
2023-RG;focus on;464;471;bn:00084725v;1.0;0.14285714285714285;0.0014394065216187786
